date,vol
1993-10-19,0.005382125165355476
1993-10-20,0.005351791203682288
1993-10-21,0.005258452317117053
1993-10-22,0.0055884992504360185
1993-10-25,0.00560999599123049
1993-10-26,0.005622595524283448
1993-10-27,0.005619257545302443
1993-10-28,0.0044421219164583825
1993-10-29,0.004041866373626028
1993-11-01,0.0040708272166127
1993-11-02,0.003171661528782964
1993-11-03,0.005269324968693015
1993-11-04,0.006174441549703471
1993-11-05,0.006370557045068499
1993-11-08,0.006306017717867532
1993-11-09,0.006323281783834091
1993-11-10,0.006824553020932474
1993-11-11,0.006342262154238664
1993-11-12,0.006594237704188283
1993-11-15,0.00649896759870899
1993-11-16,0.006732948234809454
1993-11-17,0.00553527976137295
1993-11-18,0.004126196053644987
1993-11-19,0.004036109481907449
1993-11-22,0.004525007017498321
1993-11-23,0.004863764495644027
1993-11-24,0.004404694483651258
1993-11-26,0.004308934303105967
1993-11-29,0.004194135592518052
1993-11-30,0.00421306513061644
1993-12-01,0.00387692448023812
1993-12-02,0.0036566235483511365
1993-12-03,0.0037232913722079846
1993-12-06,0.0036775339651602228
1993-12-07,0.0027736594034354954
1993-12-08,0.002491142613068937
1993-12-09,0.002645915383507448
1993-12-10,0.002756829682320005
1993-12-13,0.002873440547084018
1993-12-14,0.003952905867035824
1993-12-15,0.003973555768947634
1993-12-16,0.004026552436906604
1993-12-17,0.0042039805955473445
1993-12-20,0.004091956455976079
1993-12-21,0.004237373195178407
1993-12-22,0.0047590881047115475
1993-12-23,0.004588231045296423
1993-12-27,0.004672371993292131
1993-12-28,0.004409687421711138
1993-12-29,0.0034235610606363188
1993-12-30,0.003773678497339705
1993-12-31,0.004265578915286729
1994-01-03,0.004003643376313085
1994-01-04,0.004204090181886321
1994-01-05,0.0040578182642413835
1994-01-06,0.003442375396833715
1994-01-07,0.0039263523257215965
1994-01-10,0.005172579041367431
1994-01-11,0.005261839389841369
1994-01-12,0.0053880048664808645
1994-01-13,0.005274214685047286
1994-01-14,0.004875121182991482
1994-01-17,0.004674246927470214
1994-01-18,0.0046220491171570215
1994-01-19,0.004820547123427023
1994-01-20,0.004815343256283511
1994-01-21,0.0046496976780011304
1994-01-24,0.0026947372088042096
1994-01-25,0.002676027133543728
1994-01-26,0.0026857044247397253
1994-01-27,0.0038124378905256555
1994-01-28,0.003723230593645961
1994-01-31,0.004175702125662467
1994-02-01,0.004714700820763757
1994-02-02,0.00480549051686868
1994-02-03,0.005212764786533394
1994-02-04,0.009234902029583852
1994-02-07,0.0093113946841314
1994-02-08,0.00931343813733351
1994-02-09,0.009362819034338781
1994-02-10,0.00915074043152165
1994-02-11,0.009189024177463648
1994-02-14,0.008752641272979193
1994-02-15,0.00896161709773051
1994-02-16,0.008570893676044682
1994-02-17,0.008632861024335102
1994-02-18,0.004977314626885933
1994-02-22,0.005777645243500514
1994-02-23,0.005851468745849166
1994-02-24,0.00698015252224118
1994-02-25,0.006788524821184893
1994-02-28,0.0066673711975210725
1994-03-01,0.00669946798216627
1994-03-02,0.006379764005056782
1994-03-03,0.006377193591380548
1994-03-04,0.00634542096366555
1994-03-07,0.006367187432807895
1994-03-08,0.005431256753616454
1994-03-09,0.005708868835141485
1994-03-10,0.004528072538371759
1994-03-11,0.004609374587510545
1994-03-14,0.0046262030551958285
1994-03-15,0.004403272876381032
1994-03-16,0.005000249372447916
1994-03-17,0.004838039533628707
1994-03-18,0.0048446306656584285
1994-03-21,0.004740432199878626
1994-03-22,0.0045194471629800064
1994-03-23,0.004355893789944502
1994-03-24,0.005303608794913205
1994-03-25,0.005724629660030602
1994-03-28,0.005726036863040797
1994-03-29,0.00812940813892444
1994-03-30,0.0076914234267307586
1994-03-31,0.007959427769759855
1994-04-04,0.008350694956256524
1994-04-05,0.012036768073582803
1994-04-06,0.01189242345270243
1994-04-07,0.012222431595566774
1994-04-08,0.01198460837225464
1994-04-11,0.012026755773864452
1994-04-12,0.011965692828183144
1994-04-13,0.010438128330452387
1994-04-14,0.009426331952170392
1994-04-15,0.009385635903300101
1994-04-18,0.008104018230427777
1994-04-19,0.004285235362983314
1994-04-20,0.004270634553650966
1994-04-21,0.006069721765405585
1994-04-22,0.005512632103293418
1994-04-25,0.006291050346358175
1994-04-26,0.006276718059513628
1994-04-28,0.006528714922162897
1994-04-29,0.006563777743083757
1994-05-02,0.006738016117568597
1994-05-03,0.00616813054880673
1994-05-04,0.006297762120095528
1994-05-05,0.0063160849875089605
1994-05-06,0.0058795438977288375
1994-05-09,0.00645666740698321
1994-05-10,0.0059571790908141435
1994-05-11,0.006431983750386443
1994-05-12,0.006518356911300561
1994-05-13,0.00637387988678979
1994-05-16,0.005853978449057499
1994-05-17,0.007876095169200603
1994-05-18,0.008199406044815569
1994-05-19,0.008265139256217071
1994-05-20,0.007579718502909835
1994-05-23,0.006776405731615806
1994-05-24,0.006559528442853175
1994-05-25,0.005238223708206091
1994-05-26,0.005267486112403848
1994-05-27,0.005214082449304539
1994-05-31,0.005338397554297151
1994-06-01,0.003450808057344507
1994-06-02,0.0029592038464402374
1994-06-03,0.003110411800893397
1994-06-06,0.002675528252340575
1994-06-07,0.00263015178539971
1994-06-08,0.003833956029437299
1994-06-09,0.0041168899711691905
1994-06-10,0.004133862340924479
1994-06-13,0.004138793045928686
1994-06-14,0.0046258478525580396
1994-06-15,0.004813572409311742
1994-06-16,0.004787448800468989
1994-06-17,0.004881226490273204
1994-06-20,0.0055611536658115805
1994-06-21,0.006069869635795088
1994-06-22,0.005824228822304731
1994-06-23,0.005643971841200003
1994-06-24,0.008133620335147458
1994-06-27,0.010503935196517261
1994-06-28,0.009907328524231655
1994-06-29,0.010123343621394075
1994-06-30,0.010024806751862146
1994-07-01,0.010151850548493421
1994-07-05,0.010232239224148574
1994-07-06,0.009924862494352744
1994-07-07,0.009945049582954325
1994-07-08,0.009779246801935308
1994-07-11,0.006785402070342056
1994-07-12,0.00393061764148469
1994-07-13,0.003562951369295029
1994-07-14,0.004775141619359276
1994-07-15,0.00398487516081144
1994-07-18,0.003986246795115256
1994-07-19,0.003997987197160329
1994-07-20,0.004332598122833294
1994-07-21,0.004208260704236032
1994-07-22,0.0041980912200947525
1994-07-25,0.003895119272165096
1994-07-26,0.003974680478036717
1994-07-27,0.003987426382672668
1994-07-28,0.002149571317683641
1994-07-29,0.0037745716218191903
1994-08-01,0.003945846385353691
1994-08-02,0.0037519982382954314
1994-08-03,0.003114394513999121
1994-08-04,0.0040186366985801285
1994-08-05,0.004301148150892144
1994-08-08,0.004323652748711948
1994-08-09,0.0042619473658239895
1994-08-10,0.004294855656657416
1994-08-11,0.004620655277956857
1994-08-12,0.004194390993200167
1994-08-15,0.003979923796005418
1994-08-16,0.0045080455989924125
1994-08-17,0.004535320203955749
1994-08-18,0.004196492618695139
1994-08-19,0.003951044766138304
1994-08-22,0.0040021218526001354
1994-08-23,0.004267711323639836
1994-08-24,0.005159750029282513
1994-08-25,0.005033365703474971
1994-08-26,0.006124400674201877
1994-08-29,0.006143919678398204
1994-08-30,0.00596410432868613
1994-08-31,0.006106769937804504
1994-09-01,0.0060993373441396125
1994-09-02,0.006390465149925318
1994-09-06,0.006336795303173276
1994-09-07,0.006255895704437031
1994-09-08,0.005518782347598519
1994-09-09,0.00653066451665445
1994-09-12,0.004193212170706765
1994-09-13,0.004450100406872118
1994-09-14,0.004315317263640553
1994-09-15,0.006180125872494573
1994-09-16,0.006515446374699013
1994-09-19,0.0063788343495782
1994-09-20,0.00876903134772707
1994-09-21,0.008784749505831331
1994-09-22,0.008467689026756849
1994-09-23,0.00799746243878514
1994-09-26,0.008259773956315622
1994-09-27,0.008147466813519735
1994-09-28,0.0086275201176108
1994-09-29,0.00733160673292771
1994-09-30,0.00714036515693747
1994-10-03,0.007073624694759855
1994-10-04,0.00605847301910128
1994-10-05,0.006070325176899162
1994-10-06,0.006083772226159724
1994-10-07,0.006353549101887201
1994-10-10,0.007137695819941504
1994-10-11,0.008632418928956512
1994-10-12,0.008315650124352687
1994-10-13,0.008114942941923688
1994-10-14,0.008104646309210565
1994-10-17,0.008083403759727964
1994-10-18,0.005829412910111645
1994-10-19,0.005753472205072499
1994-10-20,0.006297439180678526
1994-10-21,0.006678906612028273
1994-10-24,0.006788336156581408
1994-10-25,0.0045592657995151345
1994-10-26,0.0047454227386939446
1994-10-27,0.005065016559765172
1994-10-28,0.00843791900122738
1994-10-31,0.00852328551193468
1994-11-01,0.00934669605890435
1994-11-02,0.009377310120846307
1994-11-03,0.00930860252865909
1994-11-04,0.01017693625120536
1994-11-07,0.009822780469533075
1994-11-08,0.010074487093384528
1994-11-09,0.010041864226854227
1994-11-10,0.01018030959584793
1994-11-11,0.006931819213909866
1994-11-14,0.00788792467625136
1994-11-15,0.0071541257188572766
1994-11-16,0.007004157281408339
1994-11-17,0.007082540067320688
1994-11-18,0.005685048896231994
1994-11-21,0.0064509583838111085
1994-11-22,0.008444505843431607
1994-11-23,0.008812787927222067
1994-11-25,0.009089027012088401
1994-11-28,0.009320539545631425
1994-11-29,0.008519026274664467
1994-11-30,0.008521092335590156
1994-12-01,0.008572292062816213
1994-12-02,0.009403832978938952
1994-12-05,0.009453760920997756
1994-12-06,0.009011000821710052
1994-12-07,0.0058734781091472985
1994-12-08,0.006422584073559261
1994-12-09,0.006331657121718559
1994-12-12,0.006563514839007994
1994-12-13,0.006716957703534234
1994-12-14,0.006913797726223742
1994-12-15,0.0059112941430141865
1994-12-16,0.00541475330869823
1994-12-19,0.00541448778233608
1994-12-20,0.005585646507179417
1994-12-21,0.005564798187668296
1994-12-22,0.004153584373415439
1994-12-23,0.004209811479494653
1994-12-27,0.004115655908026789
1994-12-28,0.00480201403210383
1994-12-29,0.004686578445532523
1994-12-30,0.006271737609628
1995-01-03,0.006264650893953633
1995-01-04,0.006432803067904796
1995-01-05,0.006319680853107619
1995-01-06,0.005301020478320891
1995-01-09,0.00521576841191783
1995-01-10,0.005215728804542085
1995-01-11,0.004891176603555642
1995-01-12,0.004595597701406114
1995-01-13,0.005886344209680873
1995-01-16,0.0037520413789700526
1995-01-17,0.0037995228581564986
1995-01-18,0.0038870209909759794
1995-01-19,0.0045801216540196175
1995-01-20,0.004873443134922962
1995-01-23,0.004911141696999651
1995-01-24,0.0049101919350124845
1995-01-25,0.004921541800329717
1995-01-26,0.004908269427581732
1995-01-27,0.003517876167021636
1995-01-30,0.003328503824284321
1995-01-31,0.003588699379946226
1995-02-01,0.003571469624617715
1995-02-02,0.00333718173278802
1995-02-03,0.004797849554730492
1995-02-06,0.0048093052112982
1995-02-07,0.004811229179110739
1995-02-08,0.004921136802209501
1995-02-09,0.00497624832567391
1995-02-10,0.0049836776227603335
1995-02-13,0.004453364761927354
1995-02-14,0.004474703835489169
1995-02-15,0.004395879633317405
1995-02-16,0.004522398335938979
1995-02-17,0.0026222907962673687
1995-02-21,0.002357730326876105
1995-02-22,0.003239955103560776
1995-02-23,0.003222621215308721
1995-02-24,0.00321871485925142
1995-02-27,0.0043895705476530815
1995-02-28,0.005036128148761419
1995-03-01,0.005594803247431528
1995-03-02,0.005335800372900178
1995-03-03,0.005312279557598298
1995-03-06,0.005107731929859419
1995-03-07,0.005767306352143021
1995-03-08,0.005257415179345394
1995-03-09,0.005208256374220357
1995-03-10,0.00713356122052316
1995-03-13,0.0065193011232941335
1995-03-14,0.006399315522446634
1995-03-15,0.005954315277879907
1995-03-16,0.006110446966274247
1995-03-17,0.0060925803881762075
1995-03-20,0.006113508393806092
1995-03-21,0.005370111027726893
1995-03-22,0.0053955074890517365
1995-03-23,0.0053496110581931515
1995-03-24,0.005196545883332543
1995-03-27,0.005069461275488934
1995-03-28,0.004899249799203486
1995-03-29,0.004775008536106854
1995-03-30,0.004763232888100634
1995-03-31,0.0050903323849909275
1995-04-03,0.0050910354963378405
1995-04-04,0.005129179941704108
1995-04-05,0.005164851592116506
1995-04-06,0.005154660061902005
1995-04-07,0.0031692284949023444
1995-04-10,0.003003907586166101
1995-04-11,0.003275483927093743
1995-04-12,0.003392838727944729
1995-04-13,0.003556390092028414
1995-04-17,0.0038927506356153246
1995-04-18,0.004135383319436285
1995-04-19,0.0036170216407144574
1995-04-20,0.0036495881118988136
1995-04-21,0.003799878305995397
1995-04-24,0.005188079069904775
1995-04-25,0.005357475291108909
1995-04-26,0.005126646703086403
1995-04-27,0.005096341040774701
1995-04-28,0.004889637077849235
1995-05-01,0.0044920121041838205
1995-05-02,0.004177096519197083
1995-05-03,0.005503748728211029
1995-05-04,0.005622741583680075
1995-05-05,0.0057391594865631
1995-05-08,0.00508424792866114
1995-05-09,0.004921171635386252
1995-05-10,0.004913480503943168
1995-05-11,0.004914817853656439
1995-05-12,0.004940236997711737
1995-05-15,0.004664550398696864
1995-05-16,0.004720617406373141
1995-05-17,0.0031565106530665756
1995-05-18,0.005860365040446774
1995-05-19,0.005858866933070127
1995-05-22,0.006499832418149158
1995-05-23,0.007065239860101559
1995-05-24,0.007088852272826801
1995-05-25,0.0070660483167382555
1995-05-26,0.008076104472583624
1995-05-30,0.007879769733055878
1995-05-31,0.010458535869261853
1995-06-01,0.010400875056527545
1995-06-02,0.008821453049643956
1995-06-05,0.008837961655315843
1995-06-06,0.008522766918464004
1995-06-07,0.008411891051986347
1995-06-08,0.008459133504657306
1995-06-09,0.008690554939951212
1995-06-12,0.007863211794377064
1995-06-13,0.008348205758468178
1995-06-14,0.00540022133678962
1995-06-15,0.0054054921309020275
1995-06-16,0.005433056963240401
1995-06-19,0.006134188742902358
1995-06-20,0.006194789643797566
1995-06-21,0.0057665018465269825
1995-06-22,0.006439495139545827
1995-06-23,0.0058846525681630095
1995-06-26,0.00774594000109529
1995-06-27,0.007254703545104252
1995-06-28,0.007316336184928251
1995-06-29,0.007332404698468803
1995-06-30,0.007322313780625627
1995-07-03,0.00646218016897179
1995-07-05,0.006481763444691286
1995-07-06,0.00749419365982087
1995-07-07,0.006491408204604034
1995-07-10,0.006403057233687095
1995-07-11,0.004985962907142038
1995-07-12,0.005681153375202017
1995-07-13,0.00592708902767223
1995-07-14,0.005857725773514507
1995-07-17,0.005770703299007128
1995-07-18,0.006927551617475447
1995-07-19,0.008050905995765986
1995-07-20,0.006988380656047516
1995-07-21,0.006804046565439125
1995-07-24,0.00725710380187495
1995-07-25,0.007393755868267569
1995-07-26,0.006288336473820111
1995-07-27,0.006750984831493805
1995-07-28,0.007132753895960108
1995-07-31,0.00694485453793758
1995-08-01,0.006350047651464925
1995-08-02,0.005113006106057785
1995-08-03,0.005054643778949756
1995-08-04,0.005007945549481149
1995-08-07,0.004534382729145931
1995-08-08,0.003805837729372684
1995-08-09,0.003799854003079636
1995-08-10,0.0023747507692962627
1995-08-11,0.002198533362958356
1995-08-14,0.0038152344375301604
1995-08-15,0.0038297835698309956
1995-08-16,0.00383697123225638
1995-08-17,0.003892258061585543
1995-08-18,0.003892175579039801
1995-08-21,0.003944051848037319
1995-08-22,0.004000813146502627
1995-08-23,0.004165942007707717
1995-08-24,0.004127900778466103
1995-08-25,0.003945197040087826
1995-08-28,0.0030831084949247706
1995-08-29,0.0031092782075397524
1995-08-30,0.0030646254723233133
1995-08-31,0.0029889528401486854
1995-09-01,0.003234636034134462
1995-09-05,0.003924017353045949
1995-09-06,0.003924183297031103
1995-09-07,0.003444398208571679
1995-09-08,0.003430422032013095
1995-09-11,0.0032852307506318146
1995-09-12,0.0025367254937998323
1995-09-13,0.002549797446096575
1995-09-14,0.0030492510574256933
1995-09-15,0.0032013629943818817
1995-09-18,0.0040370848297019675
1995-09-19,0.0034914225304025774
1995-09-20,0.0035284686703614706
1995-09-21,0.005015711691505888
1995-09-22,0.005015875094621223
1995-09-25,0.00511990645527872
1995-09-26,0.005015639815586965
1995-09-27,0.004869082259448223
1995-09-28,0.004567983928593383
1995-09-29,0.004615777563557318
1995-10-02,0.004755852213251787
1995-10-03,0.004467615923420199
1995-10-04,0.004072799986049215
1995-10-05,0.0033354751680150984
1995-10-06,0.0033425528237423204
1995-10-09,0.004275183271542432
1995-10-10,0.004274389882889465
1995-10-11,0.004433838351524646
1995-10-12,0.004191274125511454
1995-10-13,0.004281296375167373
1995-10-16,0.00424357344357317
1995-10-17,0.004707853362778435
1995-10-18,0.004697292769814179
1995-10-19,0.004805253934031653
1995-10-20,0.005362888828223233
1995-10-23,0.004493589804867821
1995-10-24,0.004447033601387153
1995-10-25,0.005342936202281323
1995-10-26,0.005670660194487158
1995-10-27,0.006189636830254159
1995-10-30,0.006386895894080127
1995-10-31,0.006120244451903315
1995-11-01,0.006647811446205426
1995-11-02,0.0067987283994946105
1995-11-03,0.006462592371063499
1995-11-06,0.0065388321848081805
1995-11-07,0.006671933378170777
1995-11-08,0.006506472612902473
1995-11-09,0.005252719540052403
1995-11-10,0.005109734598067229
1995-11-13,0.004981887192180407
1995-11-14,0.00532169734077087
1995-11-15,0.005632890367992132
1995-11-16,0.005554802547654044
1995-11-17,0.0055800328432335945
1995-11-20,0.005781054683035976
1995-11-21,0.005818693059693562
1995-11-22,0.005592706855761548
1995-11-24,0.0055536939989422095
1995-11-27,0.005530681433566499
1995-11-28,0.006158219579411979
1995-11-29,0.005322228979249336
1995-11-30,0.00500469769848802
1995-12-01,0.004858299529862986
1995-12-04,0.005920099751314928
1995-12-05,0.005351364564744658
1995-12-06,0.005137401341923809
1995-12-07,0.005465127844992663
1995-12-08,0.005464693789093478
1995-12-11,0.005387605904175151
1995-12-12,0.005074413005023993
1995-12-13,0.005226844894218611
1995-12-14,0.005923739654548955
1995-12-15,0.005944403724310248
1995-12-18,0.007898847210295335
1995-12-19,0.008416989627609051
1995-12-20,0.008779576045277553
1995-12-21,0.008960330728403633
1995-12-22,0.008976893723975534
1995-12-26,0.00901560024418614
1995-12-27,0.008983365538472324
1995-12-28,0.008654470278766882
1995-12-29,0.008422789848405964
1996-01-02,0.009136006345132654
1996-01-03,0.005930461611569829
1996-01-04,0.006380647480108197
1996-01-05,0.00536583664155344
1996-01-08,0.005280959190716015
1996-01-09,0.007802771291462698
1996-01-10,0.008428418813945708
1996-01-11,0.008838725168546245
1996-01-12,0.00883482244422452
1996-01-15,0.008764836990209718
1996-01-16,0.009026900424723655
1996-01-17,0.008866801301273609
1996-01-18,0.00869091601736845
1996-01-19,0.009045961646032443
1996-01-22,0.008927232297777563
1996-01-23,0.00685127779554782
1996-01-24,0.004999855066875862
1996-01-25,0.005310888317629192
1996-01-26,0.005468150496196136
1996-01-29,0.005133764046508902
1996-01-30,0.004567912534631093
1996-01-31,0.004390069460505274
1996-02-01,0.004378489933292895
1996-02-02,0.005161869881030604
1996-02-05,0.005155729293736391
1996-02-06,0.005298067377676333
1996-02-07,0.005210820294108854
1996-02-08,0.004496266940642734
1996-02-09,0.004893385048900121
1996-02-12,0.004892329361141663
1996-02-13,0.005413722347464698
1996-02-14,0.0065318770054405085
1996-02-15,0.007138971884384601
1996-02-16,0.007131058532358375
1996-02-20,0.007677124184810728
1996-02-21,0.008107412399268552
1996-02-22,0.009357996785611134
1996-02-23,0.00883867334611122
1996-02-26,0.009947700123378814
1996-02-27,0.009457550474246148
1996-02-28,0.009484538093629027
1996-02-29,0.009558417348350017
1996-03-01,0.011077134149858248
1996-03-04,0.011154494509414727
1996-03-05,0.010807799209181535
1996-03-06,0.010723152653985522
1996-03-07,0.009459384017587396
1996-03-08,0.013808472611681761
1996-03-11,0.014026130968992547
1996-03-12,0.014177640782823336
1996-03-13,0.014367457008201657
1996-03-14,0.014043688387744205
1996-03-15,0.013030178624612728
1996-03-18,0.014395220351122208
1996-03-19,0.014082743401476963
1996-03-20,0.013786794873382767
1996-03-21,0.013703113158982013
1996-03-22,0.007870092487545097
1996-03-25,0.007389528088721939
1996-03-26,0.006626831905313357
1996-03-27,0.007451110441154278
1996-03-28,0.007429447480338224
1996-03-29,0.0076637408242252285
1996-04-01,0.005777408473545894
1996-04-02,0.005741515158399835
1996-04-03,0.005713638148742607
1996-04-04,0.005637774955236231
1996-04-08,0.007940895919868246
1996-04-09,0.007986076623044838
1996-04-10,0.009160190961896917
1996-04-11,0.008972954796470074
1996-04-12,0.010066961350653414
1996-04-15,0.010500149682444858
1996-04-16,0.009706390828102106
1996-04-17,0.009633872143221847
1996-04-18,0.009677260867174003
1996-04-19,0.009766431394744986
1996-04-22,0.00839809669458288
1996-04-23,0.00823412546043549
1996-04-24,0.005140696820320708
1996-04-25,0.004913613235067559
1996-04-26,0.003782066696888388
1996-04-29,0.0032800509983583145
1996-04-30,0.003347719450580126
1996-05-01,0.0030556068372927423
1996-05-02,0.006781612271478181
1996-05-03,0.0067426371599011445
1996-05-06,0.006118390716149297
1996-05-07,0.005978597632402445
1996-05-08,0.007450940637493117
1996-05-09,0.0072511444371045255
1996-05-10,0.007982932971374014
1996-05-13,0.009307129562192505
1996-05-14,0.00938208941345207
1996-05-15,0.009439576010408271
1996-05-16,0.006712099989802041
1996-05-17,0.006470379039389233
1996-05-20,0.006213316005757313
1996-05-21,0.005803199357338112
1996-05-22,0.005471401926296815
1996-05-23,0.005961055658784752
1996-05-24,0.005687927886666894
1996-05-28,0.005913726824189703
1996-05-29,0.006231454328056523
1996-05-30,0.006370203011685629
1996-05-31,0.006885243243623727
1996-06-03,0.006711578648216227
1996-06-04,0.006740093265028531
1996-06-05,0.007278236076605898
1996-06-06,0.007006699001716509
1996-06-07,0.006910336183992241
1996-06-10,0.006784060325096339
1996-06-11,0.0060118894073568265
1996-06-12,0.005609058701685811
1996-06-13,0.005346252411759441
1996-06-14,0.004944756136185066
1996-06-17,0.00485556107701063
1996-06-18,0.0047106059001888936
1996-06-19,0.0037318946180456523
1996-06-20,0.0032777044848152984
1996-06-21,0.004589931450911841
1996-06-24,0.004556865388535234
1996-06-25,0.004561984881855831
1996-06-26,0.0050060830874169085
1996-06-27,0.005577113942489139
1996-06-28,0.005460375953839018
1996-07-01,0.00594891951152343
1996-07-02,0.005247018212967721
1996-07-03,0.005337365177951128
1996-07-05,0.010122358724672107
1996-07-08,0.009569922682853614
1996-07-09,0.009698730800634551
1996-07-10,0.009887414732159728
1996-07-11,0.011465126603906004
1996-07-12,0.011025028433744357
1996-07-15,0.013399513417100608
1996-07-16,0.012742866074789255
