Date,Close,High,Low,Open,Volume
1993-05-26,25.34868812561035,25.366062140775263,25.088077898136632,25.105451913301547,102400
1993-05-27,25.261817932128906,25.38343603771687,25.227069901960913,25.38343603771687,53800
1993-05-28,25.14020538330078,25.244449496845913,25.018587250831462,25.244449496845913,79100
1993-06-01,25.383426666259766,25.470296709607677,25.19231257089436,25.227060588233524,28300
1993-06-02,25.34868812561035,25.435558201434922,25.209696004291033,25.313940095280522,20300
1993-06-03,25.261817932128906,25.296565962296896,25.20969588687692,25.296565962296896,21600
1993-06-04,25.174930572509766,25.192304575665396,25.070686553575978,25.192304575665396,32000
1993-06-07,25.088075637817383,25.227067746614157,25.088075637817383,25.227067746614157,121400
1993-06-08,24.862205505371094,25.01857157773192,24.862205505371094,25.01857157773192,104500
1993-06-09,24.94908332824707,25.05332740900576,24.914335301327505,24.949083328247067,43300
1993-06-10,24.966445922851562,24.98381992836503,24.87957589528423,24.93169791182463,17900
1993-06-11,25.07070541381836,25.105453446269944,24.966461316463604,25.05333139759257,647400
1993-06-14,25.035953521728516,25.122823589465256,25.035953521728516,25.105449575917905,64200
1993-06-15,24.983829498291016,25.088073571301965,24.983829498291016,25.070699559133473,142400
1993-06-16,25.035953521728516,25.035953521728516,24.91433542689708,24.98383148108647,330900
1993-06-17,25.122817993164062,25.12281799316406,25.035947944778293,25.088069973809752,37400
1993-06-18,24.915935516357422,25.108404119362994,24.915935516357422,25.108404119362994,58500
1993-06-21,24.968427658081055,24.985924804302556,24.933433365638056,24.985924804302556,29300
1993-06-22,24.985931396484375,25.003428547322248,24.950937094808623,25.003428547322248,137500
1993-06-23,24.758464813232422,24.985927740845156,24.758464813232422,24.985927740845156,227600
1993-06-24,25.09092140197754,25.090921401977543,24.82846406513677,24.82846406513677,243700
1993-06-25,25.073408126831055,25.14339670499388,25.05591098229035,25.07340812683106,44800
1993-06-28,25.353370666503906,25.353370666503906,25.160902014101186,25.195896314538047,439900
1993-06-29,25.23089027404785,25.318376023957864,25.195895974083847,25.318376023957864,207500
1993-06-30,25.23089027404785,25.318376023957864,25.195895974083847,25.265884574011857,437600
1993-07-01,25.160898208618164,25.26588109405051,25.12590391347405,25.26588109405051,605700
1993-07-02,25.02091407775879,25.090902648605667,24.933428364200193,25.07340550589395,285400
1993-07-06,24.758464813232422,25.055916333956766,24.723470516676617,24.985927740845156,246400
1993-07-07,24.828439712524414,24.863433989779555,24.740954019386553,24.740954019386553,343700
1993-07-08,25.108421325683594,25.160912798838332,24.810969644473403,24.845963959909895,248200
1993-07-09,25.17839813232422,25.178398132324215,25.055918085815343,25.108409534319147,378200
1993-07-12,25.160898208618164,25.178395356190222,25.108406765901993,25.14340106104611,373700
1993-07-13,25.143400192260742,25.24838307406559,25.003423016520948,25.178394486195693,389600
1993-07-14,25.23089027404785,25.30087887397586,25.143404524137836,25.160901674119838,617300
1993-07-15,25.125911712646484,25.21339747766266,25.073420253636776,25.21339747766266,443800
1993-07-16,25.055910110473633,25.160892974065003,25.020915822609844,25.14339583013311,216400
1993-07-19,25.038414001464844,25.055911146119954,24.968425422844398,25.055911146119954,188200
1993-07-20,25.108421325683594,25.108421325683594,24.898455433064637,25.02093553709236,68500
1993-07-21,25.09092140197754,25.090921401977543,25.00343562303062,25.073424246188157,142700
1993-07-22,24.915935516357422,25.090906973635214,24.915935516357422,25.055912682179656,632400
1993-07-23,25.038414001464844,25.038414001464844,24.950928278189284,24.968425422844398,286200
1993-07-26,25.17839813232422,25.23088958082802,25.108409534319147,25.108409534319147,121300
1993-07-27,25.160898208618164,25.21338965133434,25.07341247075788,25.19589250376228,92800
1993-07-28,25.108421325683594,25.160912798838332,25.0734270102471,25.108421325683594,30800
1993-07-29,25.248388290405273,25.31837689273488,25.12590823632846,25.160902537493264,331000
1993-07-30,25.108421325683594,25.248398587429563,25.0734270102471,25.248398587429563,75300
1993-08-02,25.17839813232422,25.265883879830554,25.14340383332168,25.14340383332168,41300
1993-08-03,25.195892333984375,25.300875218709308,25.108406596713593,25.230886628892684,81600
1993-08-04,25.195892333984375,25.24838377634684,25.12590374416775,25.195892333984375,434000
1993-08-05,25.143400192260742,25.195891633163168,25.108405898325795,25.195891633163168,36800
1993-08-06,25.17839813232422,25.23088958082802,25.14340383332168,25.213392431326753,402300
1993-08-09,25.31836700439453,25.3883555793894,25.195886998153505,25.248378429399658,828200
1993-08-10,25.30088233947754,25.318379491856156,25.26588803472031,25.30088233947754,604900
1993-08-11,25.30088233947754,25.370870948992,25.283385187098926,25.283385187098926,542200
1993-08-12,25.23089027404785,25.37086747390387,25.143404524137836,25.37086747390387,303700
1993-08-13,25.265871047973633,25.283368188588575,25.248373907358694,25.248373907358694,103500
1993-08-16,25.405847549438477,25.475836110180733,25.283367568139532,25.283367568139532,241800
1993-08-17,25.493349075317383,25.493349075317383,25.388366169036047,25.388366169036047,369300
1993-08-18,25.63330841064453,25.685799827185097,25.563319855257102,25.58081699410396,414300
1993-08-19,25.63330841064453,25.650805549491384,25.598314132950815,25.650805549491384,28500
1993-08-20,25.650819778442383,25.650819778442383,25.563334035678256,25.58083118423108,80700
1993-08-23,25.598331451416016,25.61582860210051,25.54583999936253,25.54583999936253,15600
1993-08-24,25.878284454345703,25.878284454345703,25.59833005862594,25.59833005862594,273400
1993-08-25,25.89577865600586,26.000761542449126,25.843287212784222,25.878281508265314,242300
1993-08-26,25.91328239440918,26.05325961193468,25.80829948126505,25.913282394409176,120000
1993-08-27,25.89577865600586,25.895778656005856,25.843287212784222,25.843287212784222,25700
1993-08-30,26.00076675415039,26.03576105664588,25.913280997911663,25.913280997911663,183500
1993-08-31,26.07075309753418,26.07075309753418,25.94827304942496,25.983267348884738,66500
1993-09-01,26.035751342773438,26.088242776932255,25.98325990861462,25.98325990861462,136500
1993-09-02,25.948270797729492,26.088247983421898,25.930773649517942,26.053253686998797,472400
1993-09-03,25.965770721435547,26.000765021599207,25.895782121108226,25.930776421271887,630500
1993-09-07,25.790803909301758,26.000769748454825,25.75580960277625,25.965775441929317,196400
1993-09-08,25.703310012817383,25.790795751458695,25.52833853553476,25.790795751458695,269900
1993-09-09,25.755796432495117,25.773293576810673,25.598322133655135,25.598322133655135,239200
1993-09-10,25.983259201049805,26.000756345292935,25.79079061437536,25.825784902861624,106500
1993-09-13,26.00076675415039,26.070755359141373,26.00076675415039,26.070755359141373,66900
1993-09-14,25.89577865600586,25.930772951486947,25.808292917303135,25.930772951486947,184500
1993-09-15,25.965770721435547,25.983267871517377,25.703313470208098,25.79079922061725,101000
1993-09-16,25.86079216003418,25.948277925122255,25.843295007016568,25.93078077210464,54300
1993-09-17,25.810638427734375,25.863456923834786,25.775426097000768,25.845850758467982,200900
1993-09-20,25.599369049072266,25.898673914157705,25.599369049072266,25.845855408554392,57800
1993-09-21,25.511341094970703,25.669796629722075,25.247248537051753,25.634584288666215,318200
1993-09-22,25.72259521484375,25.757807528621772,25.56413980284266,25.59935211662068,439700
1993-09-23,25.863466262817383,25.88107243454156,25.757829232472318,25.79304157592067,88500
1993-09-24,25.79302215576172,25.845840631166006,25.757809838825523,25.82823447269791,53500
1993-09-27,26.07474136352539,26.07474136352539,25.986710501393297,25.986710501393297,274600
1993-09-28,26.02191734313965,26.092342017951935,26.004311174436577,26.092342017951935,158300
1993-09-29,25.93388557434082,26.092341087015,25.898673238191,26.021916414715363,221000
1993-09-30,25.881072998046875,25.986710030691967,25.828254481724333,25.93389151436942,99300
1993-10-01,26.004310607910156,26.03952294454917,25.81064275639559,25.845855093034604,22700
1993-10-04,26.039525985717773,26.039525985717777,25.96910130421482,26.039525985717777,1038500
1993-10-05,26.004310607910156,26.092341449507686,25.916279766312627,26.092341449507686,436500
1993-10-06,25.9866943359375,26.127543627731196,25.986694335937496,26.02190665888592,209200
1993-10-07,25.91628074645996,26.021917760372162,25.898674577474594,26.021917760372162,59400
1993-10-08,25.951496124267578,26.004314637410594,25.757828242743194,25.986708466362924,54400
1993-10-11,26.004310607910156,26.057129112868676,26.004310607910156,26.004310607910156,467100
1993-10-12,26.039525985717773,26.057132156093516,26.021919815342038,26.039525985717777,26200
1993-10-13,26.039525985717773,26.057132156093516,26.0043136449663,26.057132156093516,139100
1993-10-14,26.37403678894043,26.37403678894043,26.074731965567942,26.14515662989088,108100
1993-10-15,26.51490020751953,26.567718733829334,26.426869330336533,26.497294032082934,1502500
1993-10-18,26.444467544555664,26.497286054964228,26.409255204283284,26.497286054964228,722400
1993-10-19,26.250797271728516,26.46207129403619,26.250797271728516,26.40925278845927,880100
1993-10-20,26.286012649536133,26.338831161223077,26.233194137849186,26.338831161223077,230400
1993-10-21,26.250797271728516,26.30361577730543,26.215584934677235,26.30361577730543,56200
1993-10-22,26.1275577545166,26.391650319420748,26.1275577545166,26.28601329345909,390700
1993-10-25,26.197975158691406,26.233187490893947,26.074731995982507,26.145156660387592,114500
1993-10-26,26.180356979370117,26.19796313739256,26.092326189257914,26.180356979370117,186200
1993-10-27,26.197975158691406,26.215581324792677,26.145156660387592,26.145156660387592,118400
1993-10-28,26.391637802124023,26.462062452696735,26.23318233833542,26.23318233833542,129600
1993-10-29,26.391637802124023,26.4092439647672,26.356425476837668,26.374031639480844,80700
1993-11-01,26.46205711364746,26.479663272738378,26.356420159101965,26.356420159101965,36400
1993-11-02,26.444467544555664,26.47967988482804,26.286012013329962,26.426861374419474,262100
1993-11-03,26.109939575195312,26.426850507328496,25.986696434921292,26.426850507328496,479100
1993-11-04,25.8282470703125,26.109945743199347,25.810640903257074,26.109945743199347,130400
1993-11-05,25.951496124267578,25.951496124267578,25.652191216457165,25.757828242743194,363200
1993-11-08,25.9866943359375,26.057118981834346,25.898663528566438,25.969088174463288,367600
1993-11-09,26.004310607910156,26.180372291105215,25.98670443959065,26.16276612278571,246900
1993-11-10,26.197975158691406,26.197975158691406,25.933882667172337,26.004307331577422,46500
1993-11-11,26.1275577545166,26.26840712246548,26.109951583522992,26.197982438491042,88900
1993-11-12,26.250797271728516,26.338828114356712,26.162766429100316,26.180372597625954,108200
1993-11-15,26.233192443847656,26.303617121549262,26.16276776614605,26.303617121549262,243300
1993-11-16,26.3564395904541,26.374045762525213,26.180377869742983,26.286014902169654,492600
1993-11-17,26.215585708618164,26.374041230026872,26.14516103243652,26.374041230026872,39600
1993-11-18,26.145143508911133,26.233174295136422,26.074718879930902,26.18035582340125,240800
1993-11-19,26.092348098754883,26.12756044436724,26.039529580336353,26.05713575314253,106000
1993-11-22,25.93388557434082,26.039522582790273,25.845854733966277,26.021916414715363,165300
1993-11-23,26.07474136352539,26.092347535951806,25.933891984114045,26.07474136352539,89700
1993-11-24,26.180356979370117,26.19796313739256,26.109932347280353,26.145144663325237,77200
1993-11-26,26.197975158691406,26.250793656995217,26.180368992590132,26.250793656995217,1019800
1993-11-29,26.092348098754883,26.32122834523519,26.092348098754886,26.268409826816658,517500
1993-11-30,26.109939575195312,26.233182715469326,26.057121086506445,26.074727249402734,230000
1993-12-01,26.145143508911133,26.26838660962654,26.145143508911133,26.25078045238148,379200
1993-12-02,26.215585708618164,26.23319187766358,26.14516103243652,26.197979539572753,352000
1993-12-03,26.321229934692383,26.32122993469238,26.197986717606863,26.197986717606863,306000
1993-12-06,26.40924835205078,26.444460683186847,26.356429855346676,26.356429855346676,99500
1993-12-07,26.391637802124023,26.42685012741038,26.356425476837668,26.4092439647672,88800
1993-12-08,26.391637802124023,26.391637802124023,26.356425476837668,26.391637802124023,146700
1993-12-09,26.303617477416992,26.426860665062186,26.268405138089797,26.39164832573499,416500
1993-12-10,26.250797271728516,26.321221945831073,26.197978766151596,26.321221945831073,412900
1993-12-13,26.40924835205078,26.409248352050778,26.215580530802406,26.250792861938475,273200
1993-12-14,26.215585708618164,26.426859737163106,26.215585708618168,26.426859737163106,41900
1993-12-15,26.180356979370117,26.268387769482324,26.180356979370117,26.250781611459885,82600
1993-12-16,26.26839256286621,26.285998724101376,26.233180240395882,26.285998724101376,78200
1993-12-17,26.412765502929688,26.430492191186687,26.30640537338769,26.32413206164469,104700
1993-12-20,26.448213577270508,26.46594026197377,26.37730683845745,26.395033523160713,68800
1993-12-21,26.359575271606445,26.41275531586658,26.324121908766354,26.41275531586658,205700
1993-12-22,26.536855697631836,26.554582388144613,26.377315483016815,26.430495554555154,410300
1993-12-23,26.519128799438477,26.57230887056035,26.483675418690567,26.51912879943848,533800
1993-12-27,26.66094207763672,26.66094207763672,26.519128555947162,26.519128555947162,447100
1993-12-28,26.714107513427734,26.731834193927686,26.625474110927975,26.643200791427926,880600
1993-12-29,26.67867660522461,26.749583386899626,26.660949909805854,26.73185669148087,266700
1993-12-30,26.57229995727539,26.660933379414402,26.519119903991985,26.660933379414402,219900
1993-12-31,26.430496215820312,26.660943198252014,26.41276952486403,26.625489816339442,312900
1994-01-03,26.359575271606445,26.465935360126714,26.324121908766354,26.430481997286623,960900
1994-01-04,26.4659481048584,26.465948104858395,26.359587965120184,26.395041345032922,164300
1994-01-05,26.519128799438477,26.536855489812435,26.395041966820784,26.50140210906452,710900
1994-01-06,26.519128799438477,26.57230887056035,26.483675418690567,26.55458218018639,201000
1994-01-07,26.67867660522461,26.696403300643365,26.501409651037072,26.572316432712086,775500
1994-01-10,26.99774742126465,26.99774742126465,26.64321364028941,26.714120396484457,593700
1994-01-11,26.944576263427734,26.98002965324803,26.855942788876984,26.98002965324803,295200
1994-01-12,26.855945587158203,26.9623057677014,26.767312103372202,26.9623057677014,158400
1994-01-13,26.785024642944336,26.838204705107692,26.749571268168765,26.785024642944336,244300
1994-01-14,26.891376495361328,26.944556541166264,26.87364981342635,26.87364981342635,137200
1994-01-17,26.891376495361328,26.926829859231287,26.838196449556396,26.891376495361328,17700
1994-01-18,26.926843643188477,26.96229702520716,26.873663570160456,26.926843643188477,166400
1994-01-19,26.855945587158203,26.926852374187,26.8027654968866,26.8913989806726,200800
1994-01-20,26.926843643188477,26.944570334197817,26.873663570160456,26.891390261169796,281100
1994-01-21,26.873653411865234,26.962286833408324,26.855926727556614,26.962286833408324,85600
1994-01-24,26.767305374145508,26.98002568175461,26.767305374145508,26.8559388356493,373800
1994-01-25,26.767305374145508,26.802758758747025,26.714125297243232,26.785032066446266,310400
1994-01-26,26.838207244873047,26.855933933938353,26.731847110481212,26.767300488611824,145100
1994-01-27,27.086366653442383,27.121820012936418,26.85591981673116,26.891373176225194,344500
1994-01-28,27.157299041748047,27.245932524260276,27.157299041748047,27.19275243475294,356500
1994-01-31,27.35228157043457,27.405461638296725,27.228194745422876,27.263648123997648,313800
1994-02-01,27.210460662841797,27.31682076966724,27.175007293899984,27.31682076966724,303600
1994-02-02,27.38772964477539,27.387729644775394,27.281369529650053,27.299096215504274,307600
1994-02-03,27.263633728027344,27.334540447736128,27.175000328391366,27.334540447736128,466100
1994-02-04,26.64320945739746,27.2990968492296,26.64320945739746,27.26364347669813,1403200
1994-02-07,26.767305374145508,26.838212143348542,26.572311758837163,26.572311758837163,516400
1994-02-08,26.785024642944336,26.820478017719907,26.67866451861762,26.820478017719907,188200
1994-02-09,26.891376495361328,26.909103177296306,26.767289721816486,26.80274308568644,144600
1994-02-10,26.66094207763672,26.89138905038225,26.66094207763672,26.873662360171057,883900
1994-02-11,26.749588012695312,26.820494806632215,26.55459432936884,26.678681218758417,519400
1994-02-14,26.785024642944336,26.873658079883263,26.660937831229834,26.696391206005405,2742100
1994-02-15,26.926843643188477,26.944570334197817,26.802756806123092,26.838210188141773,374700
1994-02-16,26.909116744995117,26.962296817613684,26.85593667237655,26.962296817613684,287600
1994-02-17,26.749588012695312,27.050941886927138,26.678681218758417,27.033215188442913,342400
1994-02-18,26.59003257751465,26.785026149749754,26.51912582397461,26.767299461364743,313300
1994-02-22,26.855945587158203,26.8559455871582,26.660951922829,26.660951922829,154500
1994-02-23,26.785024642944336,26.909111454658834,26.696391206005405,26.89138476727105,391700
1994-02-24,26.430496215820312,26.69639658016458,26.41276952486403,26.69639658016458,770800
1994-02-25,26.554574966430664,26.554574966430664,26.412761481963745,26.46594153863884,531300
1994-02-28,26.554574966430664,26.696388450897583,26.554574966430664,26.625481708664125,333000
1994-03-01,26.448213577270508,26.607753739599886,26.306400099644392,26.554573685490094,423600
1994-03-02,26.483673095703125,26.483673095703125,26.040505875226163,26.11141263050248,581500
1994-03-03,26.412765502929688,26.448218879443687,26.34185874990169,26.448218879443687,223200
1994-03-04,26.483673095703125,26.554579850979437,26.324132896331417,26.41276634042681,595800
1994-03-07,26.625490188598633,26.660943571006886,26.57231011498625,26.57231011498625,539800
1994-03-08,26.519128799438477,26.643215632056172,26.483675418690567,26.643215632056172,880300
1994-03-09,26.64320945739746,26.660936143663193,26.43048922220866,26.554576026068794,2500100
1994-03-10,26.430496215820312,26.625489816339442,26.34186276103889,26.625489816339442,207400
1994-03-11,26.57229995727539,26.607753326130997,26.324126375286163,26.46593985070858,576600
1994-03-14,26.60775375366211,26.67866049251264,26.572300384236843,26.67866049251264,345900
1994-03-15,26.59003257751465,26.714119396209714,26.572305889129638,26.660939331054685,748600
1994-03-16,26.80275535583496,26.80275535583496,26.53685500508263,26.625488455333407,455500
1994-03-17,26.80275535583496,26.83820873593527,26.714121905584182,26.714121905584182,133000
1994-03-18,26.796897888183594,26.832555769604994,26.654266362497985,26.672095303208685,365500
1994-03-21,26.72557830810547,26.77906512259801,26.65426255544875,26.70774936994129,324800
1994-03-22,26.796897888183594,26.850384710315694,26.672095303208685,26.72558212534079,435700
1994-03-23,26.77909278869629,26.850408615031032,26.7612638321126,26.779092788696286,698500
1994-03-24,26.45816993713379,26.725604269382444,26.33336724875108,26.672117402932713,1200500
1994-03-25,26.208553314208984,26.547303323032093,26.208553314208984,26.475987531700913,100900
1994-03-28,26.24421501159668,26.279872912427653,26.01243865619535,26.24421501159668,1117200
1994-03-29,25.7271728515625,26.262041310014943,25.7271728515625,26.24421236139986,338400
1994-03-30,25.370574951171875,25.81629833401045,25.370574951171875,25.74498259275628,1123900
1994-03-31,25.441917419433594,25.49540428156275,24.835732981969866,25.37060160326139,788800
1994-04-04,25.049671173095703,25.120986962912347,24.728750118920814,24.728750118920814,2627300
1994-04-05,25.56672477722168,25.56672477722168,25.29929041762731,25.29929041762731,1179000
1994-04-06,25.56672477722168,25.620211649140554,25.388435204158768,25.60238269183426,516500
1994-04-07,25.691518783569336,25.745005637386623,25.406255563210483,25.54888717338991,666100
1994-04-08,25.495386123657227,25.638017654418945,25.370583534240723,25.638017654418945,242400
1994-04-11,25.60237693786621,25.709350657662313,25.504317694719788,25.566719031267514,203300
1994-04-12,25.56672477722168,25.67369852105943,25.513237905302805,25.6291261277937,1409200
1994-04-13,25.432998657226562,25.62020264313675,25.24579467131638,25.557801314500022,364100
1994-04-14,25.441917419433594,25.575634574756478,25.33494369517529,25.388430557304442,419900
1994-04-15,25.441917419433594,25.5488911436919,25.39734503432597,25.43300294241207,387300
1994-04-18,25.272523880004883,25.53995799513721,25.192293645465185,25.468642231101924,369100
1994-04-19,25.308202743530273,25.406262000373825,25.09425527405344,25.2458013982662,472200
1994-04-20,25.281444549560547,25.39733269453385,25.147727459206738,25.334931385702074,508000
1994-04-21,25.620189666748047,25.65584755076579,25.299268710588365,25.38841342063272,200300
1994-04-22,25.593433380126953,25.700406978372,25.522117647963594,25.68257804533116,301800
1994-04-25,25.86087989807129,25.878708839745244,25.584531302124994,25.584531302124994,394600
1994-04-26,25.834144592285156,25.869802486822472,25.780657750479183,25.825230118650826,399000
1994-04-28,25.646923065185547,25.81629794813255,25.56669285747381,25.780640078038445,287000
1994-04-29,25.7271728515625,25.762830748792663,25.566712314026766,25.60237021125693,481900
1994-05-02,25.887638092041016,26.083756562435266,25.638032766084695,25.727177525354808,275000
1994-05-03,25.86087989807129,25.905452252256175,25.709333893842675,25.896537781419198,183400
1994-05-04,25.816320419311523,25.914379647423548,25.718261191199495,25.914379647423548,401900
1994-05-05,25.780664443969727,25.887638155355493,25.780664443969727,25.84306577561142,659800
1994-05-06,25.531042098999023,25.655844679091896,25.44189739893269,25.655844679091896,216300
1994-05-09,25.308202743530273,25.531064690901975,25.263630354055934,25.45974886774303,499300
1994-05-10,25.504301071166992,25.58453130872047,25.41515636277424,25.43298530445279,583400
1994-05-11,25.272523880004883,25.513214583623977,25.201208115969596,25.477556701606336,210600
1994-05-12,25.39733123779297,25.45973254304553,25.334929932540405,25.432989126508716,305200
1994-05-13,25.39733123779297,25.468647015224466,25.27252862728784,25.468647015224466,321300
1994-05-16,25.40623664855957,25.531039214552493,25.397322179560074,25.450808993557043,450400
1994-05-17,25.780664443969727,25.780664443969727,25.388427502221916,25.42408540601717,470200
1994-05-18,25.967866897583008,26.065926127199695,25.682603684152642,25.798491864608728,824800
1994-05-19,26.092662811279297,26.16397859620934,25.914373348954193,25.914373348954193,531000
1994-05-20,25.994604110717773,26.065919897029758,25.95894621756178,26.048090950451762,370400
1994-05-23,25.95002555847168,25.97676897196375,25.86979531799547,25.967854500799728,262700
