date,Close,High,Low,Open,Volume,log_return,volatility_20d,abs_return,return_squared,lag_1,lag_5,lag_10,lag_20,rolling_abs_return_mean_20d,sentiment,sentiment_lag1,sentiment_scaled,target_volatility
1993-03-31,25.04880714416504,25.204712582821667,25.04880714416504,25.13542127675205,111600,-0.0006909320302097512,0.10862039298213072,0.0006909320302097512,4.773870703697685e-07,0.0027678179261956745,0.0,-0.006225923015335304,0.004163187463987646,0.004744655644502566,0.0,0.0,0.010976425998969032,0.12020516179156501
1993-04-01,24.96220588684082,25.08346573500729,24.91023738048376,25.08346573500729,129500,-0.0034632909287895764,0.10737026782426383,0.0034632909287895764,1.1994384057436167e-05,-0.0006909320302097512,0.006247823504969304,0.006225923015335357,-0.005555059603221459,0.004640067210780972,0.0,0.0,0.010976425998969032,0.12032549277868218
1993-04-02,24.442522048950195,24.75433310272844,24.4425220489502,24.75433310272844,59400,-0.02103859400131003,0.13142714956577148,0.02103859400131003,0.00044262243755195836,-0.0034632909287895764,-0.00555208172379532,-0.001513976510008485,-0.0027891834555291714,0.0055525377380700154,0.0,0.0,0.010976425998969032,0.0972812680823979
1993-04-05,24.56377220153809,24.63306351945498,24.494480883621197,24.63306351945498,172200,0.004948360281301716,0.10342053345214108,0.004948360281301716,2.44862694735644e-05,-0.02103859400131003,0.004166910367039843,-0.005567610898407773,0.022100369374442347,0.004694937283412983,0.0,0.0,0.010976425998969032,0.09649463938104673
1993-04-06,24.494464874267575,24.615724601367912,24.42517360163881,24.615724601367912,129700,-0.0028255142260076396,0.10328442414452763,0.0028255142260076396,7.98353064137155e-06,0.004948360281301716,0.0027678179261956745,0.0020913637829976747,-0.0034220332445042494,0.004665111332488153,0.0,0.0,0.010976425998969032,0.09624191980318311
1993-04-07,24.58109474182129,24.581094741821293,24.47715776616877,24.52912625399503,28000,0.0035304725290002193,0.10405589611943841,0.0035304725290002193,1.2464236278025204e-05,-0.0028255142260076396,-0.0006909320302097512,0.0,0.002054897266439925,0.004738890095616169,0.0,0.0,0.010976425998969032,0.09650487244250598
1993-04-08,24.54643821716309,24.685020790019333,24.442501287520894,24.685020790019333,180800,-0.001410880144786611,0.10391143933475777,0.001410880144786611,1.9905827829530887e-06,0.0035304725290002193,-0.0034632909287895764,0.006247823504969304,-0.0027404230740391564,0.00467241294915354,0.0,0.0,0.010976425998969032,0.09668289334469196
1993-04-12,24.892894744873047,24.910217566546585,24.75431217148475,24.78895781483182,348500,0.014015650227565834,0.11117751332195255,0.014015650227565834,0.0001964384513014662,-0.001410880144786611,-0.02103859400131003,-0.00555208172379532,-0.010341139892701997,0.004856138465896732,0.0,0.0,0.010976425998969032,0.08203443788826405
1993-04-13,24.94487953186035,25.03149369690153,24.858265366819168,24.875588199827405,146100,0.0020861608125631787,0.11002032970121356,0.0020861608125631787,4.352066935874262e-06,0.014015650227565834,0.004948360281301716,0.004166910367039843,0.004839644204878539,0.0047184642962809645,0.0,0.0,0.010976425998969032,0.0832685742720107
1993-04-14,24.910228729248047,24.97952004699283,24.89290589981185,24.962197217556632,119600,-0.0013900604933151143,0.11011243406276104,0.0013900604933151143,1.9322681750754588e-06,0.0020861608125631787,-0.0028255142260076396,0.0027678179261956745,0.0,0.0047879673209467195,0.0,0.0,0.010976425998969032,0.08327041788980623
1993-04-15,24.910228729248047,24.962197217556632,24.80629175263088,24.89290589981185,148600,0.0,0.10777127830326283,0.0,0.0,-0.0013900604933151143,0.0035304725290002193,-0.0006909320302097512,-0.006225923015335304,0.004476671170179955,0.0,0.0,0.010976425998969032,0.0928062823857196
1993-04-16,24.910228729248047,24.962197217556632,24.875583070375654,24.927551558684243,47900,0.0,0.10534007769407452,0.0,0.0,0.0,-0.001410880144786611,-0.0034632909287895764,0.006225923015335357,0.004165375019413187,0.0,0.0,0.010976425998969032,0.09273713559669972
1993-04-19,24.80628967285156,24.979517952689918,24.78896684486773,24.910226640754573,157000,-0.004181274601203554,0.10620999839946092,0.004181274601203554,1.748305729066994e-05,0.0,0.014015650227565834,-0.02103859400131003,-0.001513976510008485,0.004298739923972941,0.0,0.0,0.010976425998969032,0.09333493532016703
1993-04-20,24.68502616882324,24.80628594649465,24.52912074038857,24.771640295731395,279500,-0.004900405036080466,0.10579782155980876,0.004900405036080466,2.4013969517642792e-05,-0.004181274601203554,0.0020861608125631787,0.004948360281301716,-0.005567610898407773,0.004265379630856576,0.0,0.0,0.010976425998969032,0.09199007135336247
1993-04-21,24.667707443237305,24.73699875628011,24.598416130194504,24.73699875628011,67900,-0.0007018345298950493,0.10543143403350347,0.0007018345298950493,4.925717073530048e-07,-0.004900405036080466,-0.0013900604933151143,-0.0028255142260076396,0.0020913637829976747,0.004195903168201444,0.0,0.0,0.010976425998969032,0.11789880674656114
1993-04-22,24.355897903442383,24.771645805065862,24.355897903442383,24.563771854254124,97700,-0.012720963397358587,0.11407528887351277,0.012720963397358587,0.00016182290975693694,-0.0007018345298950493,0.0,0.0035304725290002193,0.0,0.004831951338069374,0.0,0.0,0.010976425998969032,0.10701727064490694
1993-04-23,24.251951217651367,24.373210973739624,24.217305573054723,24.303919684546337,106000,-0.004276957163216537,0.11121996624074233,0.004276957163216537,1.829236257598925e-05,-0.012720963397358587,0.0,-0.001410880144786611,0.006247823504969304,0.004733408020981735,0.0,0.0,0.010976425998969032,0.11158417214071813
1993-04-26,24.061410903930664,24.35589901434594,23.992119583832952,24.269284864223803,62600,-0.007887726841775826,0.11262590961476403,0.007887726841775826,6.221623473047083e-05,-0.004276957163216537,-0.004181274601203554,0.014015650227565834,-0.00555208172379532,0.00485019027688076,0.0,0.0,0.010976425998969032,0.10676778757990696
1993-04-27,24.321258544921875,24.321258544921875,24.02677037165715,24.02677037165715,156800,0.01074145525068667,0.11938245758257109,0.01074145525068667,0.00011537886090250422,-0.007887726841775826,-0.004900405036080466,0.0020861608125631787,0.004166910367039843,0.005178917521063101,0.0,0.0,0.010976425998969032,0.10136601056738687
1993-04-28,24.269275665283203,24.33856695911699,24.23463001836631,24.28659848874165,85900,-0.0021396307044225494,0.11839332963926393,0.0021396307044225494,4.578019551307735e-06,0.01074145525068667,-0.0007018345298950493,-0.0013900604933151143,0.0027678179261956745,0.0051475081599744454,0.0,0.0,0.010976425998969032,0.1077751141252786
1993-04-29,24.373218536376957,24.373218536376957,24.18266743197031,24.32125005335696,85000,0.0042737540913205235,0.12020516179156501,0.0042737540913205235,1.8264974033078914e-05,-0.0021396307044225494,-0.012720963397358587,0.0,-0.0006909320302097512,0.005326649263029984,0.0,0.0,0.010976425998969032,0.10910876652175863
1993-04-30,24.40785789489746,24.546440480532084,24.407857894897464,24.459826364510445,88500,0.0014201968007609021,0.12032549277868218,0.0014201968007609021,2.0169589528915014e-06,0.0042737540913205235,-0.004276957163216537,0.0,-0.0034632909287895764,0.00522449455662855,0.0,0.0,0.010976425998969032,0.11150455424027225
1993-05-03,24.56377220153809,24.56377220153809,24.33857541830819,24.442512395183524,80500,0.006367557426164487,0.0972812680823979,0.006367557426164487,4.05457875755025e-05,0.0014201968007609021,-0.007887726841775826,-0.004181274601203554,-0.02103859400131003,0.004490942727871273,0.0,0.0,0.010976425998969032,0.11403094201880615
1993-05-04,24.65038299560547,24.73699713121898,24.58109168711466,24.615737341360067,149100,0.0035197549622255006,0.09649463938104673,0.0035197549622255006,1.2388674994111034e-05,0.006367557426164487,0.01074145525068667,-0.004900405036080466,0.004948360281301716,0.004419512461917463,0.0,0.0,0.010976425998969032,0.11419952009023432
1993-05-05,24.719676971435547,24.80629111639503,24.650385655467964,24.650385655467964,109000,0.002807127290473884,0.09624191980318311,0.002807127290473884,7.879963624923249e-06,0.0035197549622255006,-0.0021396307044225494,-0.0007018345298950493,-0.0028255142260076396,0.004418593115140775,0.0,0.0,0.010976425998969032,0.11521382806300909
1993-05-06,24.6330623626709,24.702353677333825,24.615739534005165,24.68503084866809,54700,-0.0035100259422131716,0.09650487244250598,0.0035100259422131716,1.2320282115009463e-05,0.002807127290473884,0.0042737540913205235,-0.012720963397358587,0.0035304725290002193,0.004417570785801421,0.0,0.0,0.010976425998969032,0.11518036173745282
1993-05-07,24.58109474182129,24.65038605892297,24.54644908327045,24.65038605892297,68000,-0.002111898007493793,0.09668289334469196,0.002111898007493793,4.460113194056253e-06,-0.0035100259422131716,0.0014201968007609021,-0.004276957163216537,-0.001410880144786611,0.004452621678936781,0.0,0.0,0.010976425998969032,0.11575089644049456
1993-05-10,24.6330623626709,24.771644991996755,24.615739534005165,24.615739534005165,113900,0.002111898007493687,0.08203443788826405,0.002111898007493687,4.460113194055806e-06,-0.002111898007493793,0.006367557426164487,-0.007887726841775826,0.014015650227565834,0.003857434067933174,0.0,0.0,0.010976425998969032,0.12082858951752808
1993-05-11,24.737003326416016,24.73700332641601,24.56377501180526,24.63306633764956,42600,0.004210693903951244,0.0832685742720107,0.004210693903951244,1.7729943152772172e-05,0.002111898007493687,0.0035197549622255006,0.01074145525068667,0.0020861608125631787,0.003963660722502578,0.0,0.0,0.010976425998969032,0.12054637585709149
1993-05-12,24.702348709106445,24.719671534288143,24.63305740837964,24.63305740837964,31000,-0.0014019044165600714,0.08327041788980623,0.0014019044165600714,1.9653359931706344e-06,0.004210693903951244,0.002807127290473884,-0.0021396307044225494,-0.0013900604933151143,0.003964252918664825,0.0,0.0,0.010976425998969032,0.12038821396161278
1993-05-13,24.40785789489746,24.598408950145064,24.390535071693137,24.598408950145064,129100,-0.011993203224041862,0.0928062823857196,0.011993203224041862,0.0001438369235731681,-0.0014019044165600714,-0.0035100259422131716,0.0042737540913205235,0.0,0.004563913079866919,0.0,0.0,0.010976425998969032,0.11170497304757185
1993-05-14,24.390544891357425,24.477159042250022,24.3732220611789,24.407867721535943,63500,-0.0007095725793438006,0.09273713559669972,0.0007095725793438006,5.034932453566142e-07,-0.011993203224041862,-0.002111898007493793,0.0014201968007609021,0.0,0.004599391708834109,0.0,0.0,0.010976425998969032,0.11188349944172293
1993-05-17,24.47715759277344,24.47715759277344,24.355897788704496,24.459834763620734,34000,0.003544786749020659,0.09333493532016703,0.003544786749020659,1.2565513096032454e-05,-0.0007095725793438006,0.002111898007493687,0.006367557426164487,-0.004181274601203554,0.0045675673162249636,0.0,0.0,0.010976425998969032,0.11207515159804377
1993-05-18,24.459829330444336,24.511797806358874,24.373215203920097,24.49447498105403,105200,-0.000708186757820241,0.09199007135336247,0.000708186757820241,5.015284839519446e-07,0.003544786749020659,0.004210693903951244,0.0035197549622255006,-0.004900405036080466,0.0043579564023119525,0.0,0.0,0.010976425998969032,0.11198965216759937
1993-05-19,24.96220588684082,24.96220588684082,24.3039381396514,24.45984365872258,50200,0.020330763734315967,0.11789880674656114,0.020330763734315967,0.00041333995402057736,-0.000708186757820241,-0.0014019044165600714,0.002807127290473884,-0.0007018345298950493,0.005339402862532998,0.0,0.0,0.010976425998969032,0.08651432257773457
1993-05-20,25.03148651123047,25.03148651123047,24.910226714982294,24.96219519908865,98200,0.0027715763895590642,0.10701727064490694,0.0027715763895590642,7.681635683161258e-06,0.020330763734315967,-0.011993203224041862,-0.0035100259422131716,-0.012720963397358587,0.004841933512143022,0.0,0.0,0.010976425998969032,0.09088228618009023
1993-05-21,24.80628967285156,25.08345492059292,24.78896684486773,25.04880926462525,221400,-0.009037256005750902,0.11158417214071813,0.009037256005750902,8.167199611348075e-05,0.0027715763895590642,-0.0007095725793438006,-0.002111898007493793,-0.004276957163216537,0.005079948454269741,0.0,0.0,0.010976425998969032,0.0852332970857846
1993-05-24,24.910228729248047,24.99684287642902,24.858260240939465,24.858260240939465,30500,0.0041812746012034885,0.10676778757990696,0.0041812746012034885,1.7483057290669393e-05,-0.009037256005750902,0.003544786749020659,0.002111898007493687,-0.007887726841775826,0.004894625842241124,0.0,0.0,0.010976425998969032,0.08395100920678554
1993-05-25,24.96220588684082,25.01417439319788,24.96220588684082,25.01417439319788,191800,0.0020844050149882425,0.10136601056738687,0.0020844050149882425,4.3447442665081354e-06,0.0041812746012034885,-0.000708186757820241,0.004210693903951244,0.01074145525068667,0.004461773330456202,0.0,0.0,0.010976425998969032,0.08953784850666073
1993-05-26,25.27399444580078,25.291317265845883,25.014152145124285,25.031474965169384,102400,0.012413063104202851,0.1077751141252786,0.012413063104202851,0.00015408413562892213,0.0020844050149882425,0.020330763734315967,-0.0014019044165600714,-0.0021396307044225494,0.004975444950445217,0.0,0.0,0.010976425998969032,0.09135647326009921
1993-05-27,25.187389373779297,25.308649157559525,25.152743721270657,25.308649157559525,53800,-0.0034325319878207206,0.10910876652175863,0.0034325319878207206,1.1782275847412468e-05,0.012413063104202851,0.0027715763895590642,-0.011993203224041862,0.0042737540913205235,0.004933383845270227,0.0,0.0,0.010976425998969032,0.09071000210385013
1993-05-28,25.06612014770508,25.170057066078424,24.944860409602843,25.170057066078424,79100,-0.0048263081573827965,0.11150455424027225,0.0048263081573827965,2.3293250430019724e-05,-0.0034325319878207206,-0.009037256005750902,-0.0007095725793438006,0.0014201968007609021,0.005103689413101322,0.0,0.0,0.010976425998969032,0.09769613995302909
1993-06-01,25.30864715576172,25.39526128018253,25.11809608203593,25.15274173180425,28300,0.009628982719211403,0.11403094201880615,0.009628982719211403,9.271730820687184e-05,-0.0048263081573827965,0.0041812746012034885,0.003544786749020659,0.006367557426164487,0.005266760677753668,0.0,0.0,0.010976425998969032,0.09300061370513778
1993-06-02,25.27399444580078,25.36060854602628,25.135411885439986,25.239348805710584,20300,-0.0013701425740077016,0.11419952009023432,0.0013701425740077016,1.87729067310845e-06,0.009628982719211403,0.0020844050149882425,-0.000708186757820241,0.0035197549622255006,0.005159280058342777,0.0,0.0,0.010976425998969032,0.0929189163050528
1993-06-03,25.187389373779297,25.222035026287934,25.13542089501634,25.222035026287934,21600,-0.0034325319878207206,0.11521382806300909,0.0034325319878207206,1.1782275847412468e-05,-0.0013701425740077016,0.012413063104202851,0.020330763734315967,0.002807127290473884,0.00519055029321012,0.0,0.0,0.010976425998969032,0.09264841396612725
1993-06-04,25.10078811645508,25.11811095159411,24.996851105620895,25.11811095159411,32000,-0.003444202882484964,0.11518036173745282,0.003444202882484964,1.1862533495717734e-05,-0.0034325319878207206,-0.0034325319878207206,0.0027715763895590642,-0.0035100259422131716,0.005187259140223709,0.0,0.0,0.010976425998969032,0.09394039324333678
1993-06-07,25.0141544342041,25.152737007246785,25.0141544342041,25.152737007246785,121400,-0.0034574026883231065,0.11575089644049456,0.0034574026883231065,1.1953633349223843e-05,-0.003444202882484964,-0.0048263081573827965,-0.009037256005750902,-0.002111898007493793,0.005254534374265174,0.0,0.0,0.010976425998969032,0.10025005920086298
1993-06-08,24.78897476196289,24.944880263610457,24.78897476196289,24.944880263610457,104500,-0.009042853746161294,0.12082858951752808,0.009042853746161294,8.177320387446335e-05,-0.0034574026883231065,0.009628982719211403,0.0041812746012034885,0.002111898007493687,0.005601082161198556,0.0,0.0,0.010976425998969032,0.09584339533129016
1993-06-09,24.875581741333008,24.979518712397077,24.84093608431165,24.875581741333008,43300,0.0034876810851769834,0.12054637585709149,0.0034876810851769834,1.21639193519013e-05,-0.009042853746161294,-0.0013701425740077016,0.0020844050149882425,0.004210693903951244,0.0055649315202598425,0.0,0.0,0.010976425998969032,0.10327891159147427
1993-06-10,24.892894744873047,24.910217566546585,24.80628063650536,24.85824910152597,17900,0.0006957417811738787,0.12038821396161278,0.0006957417811738787,4.840566260710013e-07,0.0034876810851769834,-0.0034325319878207206,0.012413063104202851,-0.0014019044165600714,0.005529623388490532,0.0,0.0,0.010976425998969032,0.103645061532979
1993-06-11,24.9968376159668,25.03148326754818,24.89290066122265,24.979514790176104,647400,0.004166910367039843,0.11170497304757185,0.004166910367039843,1.736314200694412e-05,0.0006957417811738787,-0.003444202882484964,-0.0034325319878207206,-0.011993203224041862,0.005138308745640431,0.0,0.0,0.010976425998969032,0.10274844894101388
1993-06-14,24.96220588684082,25.048820064102586,24.96220588684082,25.03149722865023,64200,-0.0013864050328035147,0.11188349944172293,0.0013864050328035147,1.922118914982915e-06,0.004166910367039843,-0.0034574026883231065,-0.0048263081573827965,-0.0007095725793438006,0.005172150368313417,0.0,0.0,0.010976425998969032,0.102638029057198
1993-06-15,24.910228729248047,25.014165705865217,24.910228729248047,24.99684287642902,142400,-0.002084405014988383,0.11207515159804377,0.002084405014988383,4.344744266508722e-06,-0.0013864050328035147,-0.009042853746161294,0.009628982719211403,0.003544786749020659,0.005099131281611803,0.0,0.0,0.010976425998969032,0.10288287741176814
1993-06-16,24.96220588684082,24.96220588684082,24.840946038674343,24.91023738048376,330900,0.0020844050149882425,0.11198965216759937,0.0020844050149882425,4.3447442665081354e-06,-0.002084405014988383,0.0034876810851769834,-0.0013701425740077016,-0.000708186757820241,0.005167942194470204,0.0,0.0,0.010976425998969032,0.10398817487700615
1993-06-17,25.04880714416504,25.04880714416504,24.96219301157802,25.01416149113023,37400,0.003463290928789631,0.08651432257773457,0.003463290928789631,1.1994384057436546e-05,0.0020844050149882425,0.0006957417811738787,-0.0034325319878207206,0.020330763734315967,0.004324568554193887,0.0,0.0,0.010976425998969032,0.10373717590740682
1993-06-18,24.8425350189209,25.03443662370189,24.8425350189209,25.03443662370189,58500,-0.008268901641705424,0.09088228618009023,0.008268901641705424,6.837473436019865e-05,0.003463290928789631,0.004166910367039843,-0.003444202882484964,0.0027715763895590642,0.004599434816801204,0.0,0.0,0.010976425998969032,0.09924603800959729
1993-06-21,24.894853591918945,24.912299179579712,24.8599624165974,24.912299179579712,29300,0.0021037932933714145,0.0852332970857846,0.0021037932933714145,4.425946221234543e-06,-0.008268901641705424,-0.0013864050328035147,-0.0034574026883231065,-0.009037256005750902,0.00425276168118223,0.0,0.0,0.010976425998969032,0.0994467198907384
1993-06-22,24.91231346130371,24.92975905896569,24.87742226597976,24.92975905896569,137500,0.0007010987025739928,0.08395100920678554,0.0007010987025739928,4.91539390750936e-07,0.0021037932933714145,-0.002084405014988383,-0.009042853746161294,0.0041812746012034885,0.004078752886250756,0.0,0.0,0.010976425998969032,0.0994920523089215
1993-06-23,24.685523986816406,24.912316786695285,24.685523986816406,24.912316786695285,227600,-0.009145199338348196,0.08953784850666073,0.009145199338348196,8.363467093812429e-05,0.0007010987025739928,0.0020844050149882425,0.0034876810851769834,0.0020844050149882425,0.004431792602418753,0.0,0.0,0.010976425998969032,0.09707656035575168
1993-06-24,25.01698303222656,25.01698303222656,24.75529910929532,24.75529910929532,243700,0.013337917105462716,0.09135647326009921,0.013337917105462716,0.00017790003271219492,-0.009145199338348196,0.003463290928789631,0.0006957417811738787,0.012413063104202851,0.004478035302481746,0.0,0.0,0.010976425998969032,0.08606419277115823
1993-06-25,24.99953842163086,25.069320803826617,24.98209282608192,24.99953842163086,44800,-0.0006975539600107586,0.09071000210385013,0.0006975539600107586,4.86581527126691e-07,0.013337917105462716,-0.008268901641705424,0.004166910367039843,-0.0034325319878207206,0.0043412864010912485,0.0,0.0,0.010976425998969032,0.08834045616797465
1993-06-28,25.278676986694336,25.27867698669434,25.0867753670576,25.121666570627912,439900,0.011103871959084405,0.09769613995302909,0.011103871959084405,0.00012329597248374093,-0.0006975539600107586,0.0021037932933714145,-0.0013864050328035147,-0.0048263081573827965,0.004655164591176328,0.0,0.0,0.010976425998969032,0.07841051656296653
1993-06-29,25.15654182434082,25.243769777961973,25.12165064289236,25.243769777961973,207500,-0.004843258499830849,0.09300061370513778,0.004843258499830849,2.3457152896183767e-05,0.011103871959084405,0.0007010987025739928,-0.002084405014988383,0.009628982719211403,0.0044158783802073,0.0,0.0,0.010976425998969032,0.07692671508267475
1993-06-30,25.15654182434082,25.243769777961973,25.12165064289236,25.19143300578928,437600,0.0,0.0929189163050528,0.0,0.0,-0.004843258499830849,-0.009145199338348196,0.0020844050149882425,-0.0013701425740077016,0.004347371251506916,0.0,0.0,0.010976425998969032,0.07964246719045825
1993-07-01,25.086769104003903,25.191442688582505,25.051877909144377,25.191442688582505,605700,-0.0027773951954801466,0.09264841396612725,0.0027773951954801466,7.713924071876202e-06,0.0,0.013337917105462716,0.003463290928789631,-0.0034325319878207206,0.004314614411889887,0.0,0.0,0.010976425998969032,0.08153444310252386
1993-07-02,24.94721031188965,25.016992718356477,24.85998230380612,24.99954711673977,285400,-0.005578575027274778,0.09394039324333678,0.005578575027274778,3.112049933493379e-05,-0.0027773951954801466,-0.0006975539600107586,-0.008268901641705424,-0.003444202882484964,0.004421333019129378,0.0,0.0,0.010976425998969032,0.07946442299922395
1993-07-06,24.685523986816406,24.98209918665801,24.65063278683504,24.912316786695285,246400,-0.010545006381950377,0.10025005920086298,0.010545006381950377,0.00011119715959537417,-0.005578575027274778,0.011103871959084405,0.0021037932933714145,-0.0034574026883231065,0.004775713203810742,0.0,0.0,0.010976425998969032,0.06832911255231996
1993-07-07,24.75530815124512,24.7901993537134,24.668080145074416,24.668080145074416,343700,0.002822938358975307,0.09584339533129016,0.002822938358975307,7.968980978574199e-06,-0.010545006381950377,-0.004843258499830849,0.0007010987025739928,-0.009042853746161294,0.004464717434451442,0.0,0.0,0.010976425998969032,0.06799605734797783
